"cohort_month","referral_source","month_number","mrr_amount","account_id"
"2023-09-01",organic,11,7761,A-00cac8
"2024-09-01",event,0,779,A-8b0451
"2024-12-01",partner,0,228,A-524364
"2023-09-01",ads,5,392,A-3ce5b8
"2023-05-01",event,13,57,A-089363
"2024-01-01",partner,0,3781,A-dbc825
"2023-08-01",ads,2,1216,A-1f7acb
"2023-11-01",event,1,323,A-2edab2
"2024-03-01",other,8,418,A-4e631b
"2024-06-01",event,0,4378,A-3f9cc0
"2023-01-01",ads,6,1421,A-151c9a
"2023-11-01",partner,9,2303,A-313be3
"2024-02-01",ads,4,1791,A-fe79a5
"2024-04-01",ads,1,6766,A-354f12
"2024-11-01",other,0,980,A-de24d5
"2023-05-01",event,7,19,A-9289f6
"2024-07-01",organic,1,8955,A-0cc442
"2023-03-01",other,19,3781,A-e888d1
"2023-11-01",organic,8,418,A-a1b80b
"2024-09-01",ads,3,833,A-625d0b
"2023-05-01",other,6,3479,A-425e76
"2024-10-01",organic,2,3184,A-0651a4
"2023-09-01",organic,7,1990,A-e89151
"2023-11-01",organic,8,98,A-ccabf0
"2024-03-01",event,4,57,A-7c5768
"2024-07-01",other,0,874,A-bcbe98
"2023-06-01",organic,0,784,A-558c72
"2024-11-01",other,1,588,A-712426
"2023-09-01",event,1,1029,A-3b5cd1
"2024-01-01",ads,3,2009,A-acb7f7
"2024-12-01",event,0,4459,A-854864
"2024-02-01",ads,1,133,A-439b2f
"2023-10-01",partner,4,1274,A-a8b49c
"2023-05-01",other,1,2009,A-94d3da
"2023-04-01",partner,4,57,A-e5d6ab
"2024-09-01",ads,2,4577,A-ab438f
"2024-08-01",partner,0,3781,A-bbc346
"2024-06-01",event,6,2786,A-08e34e
"2023-05-01",other,2,392,A-425e76
"2023-09-01",partner,0,1029,A-ac14bb
"2024-05-01",partner,4,3087,A-58b9ff
"2024-03-01",ads,1,6027,A-c9bb3e
"2024-01-01",partner,8,1995,A-1f0636
"2023-04-01",partner,9,133,A-6c093d
"2023-11-01",event,7,494,A-034368
"2024-05-01",partner,4,588,A-7c83a1
"2023-11-01",organic,6,513,A-4c6f11
"2024-02-01",organic,6,3781,A-8e47ca
"2024-05-01",other,6,2786,A-e36807
"2024-01-01",event,3,3781,A-508199
"2023-12-01",partner,7,686,A-dfbd31
"2023-12-01",partner,11,343,A-c45b23
"2023-11-01",organic,8,304,A-a1b80b
"2024-01-01",ads,7,1568,A-acb7f7
"2024-04-01",ads,1,1421,A-054577
"2023-11-01",ads,6,5572,A-00bed1
"2024-12-01",partner,0,7960,A-39ddf4
"2024-05-01",organic,0,14129,A-560d27
"2024-07-01",partner,4,18507,A-5c046d
"2024-06-01",ads,2,4378,A-d42431
"2024-09-01",partner,1,98,A-86cdb4
"2024-07-01",event,5,1862,A-ad296b
"2024-09-01",partner,3,551,A-a33200
"2023-11-01",organic,11,1421,A-600734
"2024-01-01",partner,3,4776,A-1d5444
"2024-10-01",partner,2,133,A-0f7d77
"2023-01-01",event,14,441,A-f17767
"2024-01-01",other,11,228,A-4e960a
"2023-04-01",partner,0,285,A-6c093d
"2023-05-01",other,7,779,A-94d3da
"2023-11-01",organic,6,9353,A-eb2fdc
"2024-02-01",event,7,588,A-ad64c6
"2024-11-01",other,0,1592,A-cbd1a3
"2024-12-01",partner,0,735,A-463db0
"2023-09-01",partner,4,14129,A-ac14bb
"2024-12-01",other,0,995,A-cc1d8d
"2023-11-01",organic,12,6169,A-eb2fdc
"2024-07-01",partner,5,1007,A-ac85cd
"2023-11-01",event,8,589,A-832ec2
"2024-03-01",event,9,133,A-029f69
"2023-01-01",organic,22,133,A-7df7a7
"2024-06-01",event,6,1421,A-53f4e3
"2023-07-01",organic,16,418,A-dcc2f0
"2023-05-01",other,18,2985,A-d5a319
"2023-05-01",other,14,703,A-425e76
"2024-04-01",organic,1,8159,A-82861f
"2023-08-01",other,8,147,A-6dee43
"2024-07-01",ads,2,1813,A-bd4708
"2023-05-01",other,19,1372,A-bb2f49
"2024-03-01",event,9,646,A-029f69
"2024-08-01",other,4,1176,A-104f1a
"2024-04-01",ads,5,1791,A-684255
"2023-04-01",organic,3,2189,A-cab532
"2024-06-01",ads,1,589,A-8ae3fc
"2023-05-01",other,8,1045,A-bcf664
"2023-05-01",ads,6,833,A-075038
"2023-10-01",ads,3,513,A-ba6516
"2024-04-01",partner,8,247,A-cc102e
"2024-06-01",ads,6,76,A-5a92e7
"2023-02-01",event,5,722,A-271f46
"2023-08-01",event,9,931,A-3c1a3f
"2024-09-01",organic,3,3582,A-592832
"2024-11-01",other,1,380,A-cbd1a3
"2024-07-01",partner,0,2254,A-241e75
"2023-07-01",partner,14,931,A-417d2f
"2024-07-01",other,2,796,A-f3ff05
"2024-05-01",event,7,380,A-42b791
"2024-01-01",ads,4,1127,A-bb3bd4
"2023-07-01",partner,8,637,A-417d2f
"2024-11-01",organic,1,6567,A-d26ab4
"2024-03-01",other,7,418,A-4e631b
"2024-07-01",ads,1,19,A-42e5e1
"2023-03-01",ads,13,342,A-84ebe4
"2023-11-01",organic,1,190,A-474ad4
"2023-08-01",partner,9,855,A-7f6b86
"2023-03-01",partner,5,1960,A-cbbe12
"2024-12-01",other,0,741,A-cc1d8d
"2024-01-01",event,8,784,A-ccc747
"2023-02-01",organic,4,342,A-484819
"2023-04-01",organic,4,1791,A-a1bbb6
"2024-12-01",other,0,784,A-cc1d8d
"2023-06-01",partner,5,76,A-54ecc2
"2023-02-01",partner,21,784,A-7641d3
"2024-01-01",other,4,588,A-3cc791
"2023-05-01",event,14,513,A-54d94a
"2024-06-01",ads,3,1311,A-2d1036
"2024-02-01",ads,2,1960,A-b44e3e
"2024-01-01",ads,10,608,A-acb7f7
"2023-11-01",ads,9,1372,A-00bed1
"2023-05-01",ads,3,3184,A-05d3b3
"2024-10-01",partner,0,5970,A-f9cc74
"2024-02-01",organic,5,637,A-b9eed8
"2023-05-01",partner,11,882,A-328bd0
"2023-09-01",partner,5,1421,A-d77f4c
"2023-01-01",ads,20,3980,A-1986ca
"2023-05-01",event,12,1045,A-e693b6
"2024-09-01",organic,1,4378,A-781cc0
"2023-12-01",event,10,1862,A-bece89
"2024-05-01",partner,2,3781,A-7c83a1
"2024-08-01",other,3,551,A-e60f9d
"2024-11-01",organic,1,2009,A-bb1486
"2024-07-01",organic,5,1349,A-751c58
"2024-11-01",ads,1,4577,A-fabe19
"2023-05-01",event,16,3383,A-9289f6
"2024-09-01",ads,3,1592,A-378b99
"2023-12-01",ads,4,247,A-a8d89d
"2024-11-01",organic,1,1519,A-3a7284
"2023-01-01",organic,14,343,A-7df7a7
"2024-03-01",other,9,931,A-970c97
"2023-04-01",organic,8,2189,A-a1bbb6
"2024-03-01",event,2,1274,A-029f69
"2023-08-01",other,1,418,A-43a9e3
"2024-09-01",ads,2,3283,A-e08cd3
"2023-11-01",organic,10,392,A-474ad4
"2023-11-01",partner,1,2303,A-313be3
"2024-12-01",organic,0,931,A-443f6f
"2024-07-01",organic,3,1843,A-0cc442
"2024-05-01",organic,1,1176,A-87aa7b
"2023-05-01",event,14,1026,A-4a4c2d
"2024-07-01",event,5,247,A-bc87bc
"2024-07-01",organic,3,995,A-6f8ad2
"2024-04-01",other,4,475,A-4f18f0
"2024-06-01",other,2,190,A-cd458b
"2023-08-01",other,10,3381,A-5a3eb9
"2024-10-01",other,2,1748,A-66224b
"2024-12-01",organic,0,2812,A-18793f
"2023-05-01",ads,16,2109,A-fdfc91
"2024-03-01",ads,3,1748,A-40906c
"2023-06-01",other,3,38,A-df10db
"2024-06-01",ads,2,1715,A-bc4d48
"2023-09-01",ads,4,1007,A-9bfc9f
"2024-05-01",organic,1,1176,A-87aa7b
"2024-11-01",event,1,13731,A-76fa4d
"2024-12-01",partner,0,1960,A-39ddf4
"2024-01-01",other,5,228,A-4e960a
"2024-11-01",other,1,294,A-7c6b6b
"2023-02-01",partner,15,2587,A-7641d3
"2023-12-01",partner,2,2786,A-dfbd31
"2024-06-01",ads,6,2985,A-ffc04f
"2023-12-01",partner,6,475,A-40a557
"2024-08-01",organic,3,931,A-2f6a32
"2024-06-01",ads,4,247,A-ffc04f
"2024-01-01",ads,11,608,A-acb7f7
"2024-04-01",organic,0,539,A-ffdfd5
"2023-11-01",organic,7,361,A-a1b80b
"2024-11-01",other,1,1127,A-7c6b6b
"2024-11-01",other,1,294,A-7c6b6b
"2024-06-01",ads,2,735,A-7a0d69
"2023-12-01",partner,3,10945,A-40a557
"2024-05-01",organic,0,1323,A-87aa7b
"2024-10-01",event,1,722,A-9f2731
"2024-02-01",organic,10,627,A-eb7c38
"2023-05-01",partner,17,3185,A-05f0e5
"2024-03-01",other,5,836,A-02cd81
"2023-04-01",event,6,209,A-019782
"2023-07-01",event,5,3781,A-f97b9a
"2024-07-01",ads,1,3980,A-42e5e1
"2024-04-01",other,8,4214,A-8ae05d
"2024-01-01",partner,1,171,A-65aeb5
"2023-03-01",organic,3,2646,A-bad8c1
"2023-01-01",organic,1,343,A-7df7a7
"2023-01-01",partner,10,5970,A-c7ffc2
"2023-09-01",ads,8,703,A-3ce5b8
"2024-07-01",other,1,988,A-5b4ebb
"2023-05-01",organic,4,475,A-9208f0
"2023-10-01",organic,13,392,A-6da850
"2023-02-01",partner,6,18109,A-977ca0
"2024-04-01",organic,4,570,A-ffdfd5
"2023-03-01",organic,12,152,A-bad8c1
"2024-04-01",other,7,17114,A-8ae05d
"2023-08-01",ads,13,12736,A-1f7acb
"2024-10-01",other,2,6368,A-118f1c
"2023-05-01",organic,19,4378,A-80eeb6
"2023-01-01",event,9,4577,A-3b37d9
"2023-11-01",ads,8,882,A-157070
"2023-11-01",ads,1,741,A-7920cc
"2024-06-01",ads,3,980,A-ffc04f
"2023-07-01",organic,14,735,A-dcc2f0
"2024-02-01",organic,0,931,A-8e47ca
"2023-08-01",ads,0,380,A-186a44
"2023-11-01",other,11,266,A-69b156
"2024-11-01",partner,1,3184,A-db5e9e
"2023-03-01",organic,10,2401,A-3793ee
"2023-10-01",partner,0,133,A-a8b49c
"2024-03-01",event,8,147,A-029f69
"2024-04-01",ads,8,882,A-d4ac0e
"2023-05-01",partner,4,1617,A-328bd0
"2023-01-01",organic,5,8955,A-7df7a7
"2023-01-01",organic,12,893,A-10b8f2
"2024-05-01",partner,4,3383,A-b3fe05
"2024-10-01",other,2,196,A-1b7577
"2023-10-01",other,5,995,A-503d5a
"2023-10-01",ads,2,342,A-1b9609
"2024-10-01",other,0,1194,A-396e5f
"2024-09-01",partner,2,1225,A-eb1312
"2024-05-01",other,3,294,A-4ae22a
"2024-04-01",partner,5,7987,A-56962b
"2023-09-01",organic,13,3980,A-00cac8
"2024-07-01",other,4,2254,A-bcbe98
"2023-06-01",other,17,361,A-756192
"2024-06-01",ads,2,1029,A-8ae3fc
"2024-06-01",event,6,1176,A-b7b7b7
"2024-12-01",partner,0,1140,A-9174e0
"2023-02-01",partner,13,1176,A-c62e55
"2024-07-01",event,0,722,A-ad296b
"2024-03-01",ads,2,209,A-a0ca4e
"2023-04-01",organic,18,2189,A-cab532
"2023-05-01",ads,7,608,A-cc98bc
"2024-11-01",organic,0,1862,A-c43359
"2023-05-01",organic,2,646,A-80eeb6
"2023-05-01",event,16,1026,A-4a4c2d
"2024-05-01",organic,4,1911,A-96bbc6
"2024-12-01",partner,0,1960,A-39ddf4
"2024-02-01",organic,6,2388,A-df1e44
"2024-09-01",organic,3,13930,A-09316c
"2023-11-01",ads,10,741,A-7920cc
"2023-11-01",event,0,637,A-659280
"2024-09-01",other,1,1393,A-c16101
"2024-10-01",organic,2,399,A-0651a4
"2023-11-01",other,13,342,A-59f724
"2023-05-01",partner,5,342,A-328bd0
"2024-09-01",ads,1,441,A-625d0b
"2023-06-01",other,6,4378,A-5a184f
"2024-07-01",partner,1,2597,A-ac85cd
"2024-11-01",other,1,1372,A-7c6b6b
"2023-04-01",organic,16,285,A-de58ca
"2024-01-01",partner,8,441,A-65aeb5
"2023-11-01",event,4,833,A-2edab2
"2023-11-01",organic,4,4776,A-4c6f11
"2024-08-01",organic,1,3980,A-f45426
"2023-11-01",other,7,912,A-a6d261
"2023-03-01",organic,3,6766,A-7f8241
"2024-03-01",other,9,2156,A-02cd81
"2024-08-01",organic,1,5970,A-a09355
"2023-09-01",organic,0,392,A-00cac8
"2024-12-01",partner,0,1715,A-463db0
"2023-03-01",partner,12,6169,A-e3bd71
"2024-04-01",ads,3,539,A-684255
"2023-12-01",event,0,399,A-dcc3f1
"2024-08-01",organic,3,686,A-a09355
"2023-11-01",other,5,20497,A-a6d261
"2024-05-01",partner,6,1617,A-58b9ff
"2023-04-01",partner,16,2388,A-8145a0
"2023-08-01",partner,3,2744,A-98a59a
"2024-09-01",partner,1,551,A-a33200
"2024-08-01",organic,3,4179,A-34ea2f
"2023-05-01",ads,15,3234,A-fdfc91
"2023-10-01",partner,11,5970,A-37f969
"2024-04-01",event,7,171,A-249769
"2023-10-01",ads,3,995,A-81edc3
"2023-03-01",other,2,342,A-c4ea60
"2023-12-01",partner,2,245,A-c45b23
"2024-03-01",other,2,2156,A-02cd81
"2024-09-01",partner,1,5771,A-a33200
"2023-06-01",event,14,95,A-8ed5dd
"2024-06-01",partner,6,1026,A-5ed98d
"2024-12-01",ads,0,1029,A-6843f2
"2023-10-01",event,4,1715,A-3be56b
"2024-12-01",partner,0,735,A-463db0
"2023-11-01",event,13,1715,A-65a46c
"2024-09-01",event,2,17313,A-4814a3
"2024-08-01",partner,1,1666,A-fda07f
"2024-09-01",event,1,17313,A-4814a3
"2023-08-01",other,15,608,A-1f0ac7
"2023-12-01",partner,0,152,A-c45b23
"2024-03-01",organic,8,1372,A-4ef964
"2023-05-01",event,6,1372,A-40de06
"2023-11-01",event,0,3980,A-72799b
"2024-04-01",ads,6,5572,A-d4ac0e
"2024-02-01",organic,9,1349,A-812c5b
"2023-12-01",partner,5,1791,A-c45b23
"2023-06-01",event,2,245,A-8ed5dd
"2023-09-01",event,13,3675,A-d49cc5
"2024-04-01",other,3,456,A-4f18f0
"2023-11-01",event,11,323,A-2edab2
"2023-07-01",organic,14,4214,A-337bc1
"2024-10-01",organic,1,1791,A-700ade
"2024-04-01",event,2,4577,A-f6b2fb
"2023-07-01",ads,9,1786,A-68f37c
"2024-04-01",ads,4,490,A-684255
"2023-10-01",other,0,1127,A-aa9511
"2024-10-01",event,0,784,A-d3c88e
"2024-09-01",event,2,2985,A-7dacce
"2024-07-01",organic,5,5174,A-751c58
"2023-05-01",ads,19,513,A-7c4956
"2024-06-01",ads,1,1311,A-2d1036
"2024-11-01",organic,1,588,A-8bde0c
"2023-04-01",partner,14,171,A-e5d6ab
"2023-12-01",ads,4,882,A-712f1c
"2024-03-01",ads,2,9353,A-b2225d
"2023-12-01",partner,11,784,A-40a557
"2023-04-01",organic,5,735,A-de58ca
"2024-11-01",organic,0,1372,A-139c3b
"2024-10-01",other,1,190,A-1b7577
"2023-04-01",partner,9,190,A-8145a0
"2023-05-01",ads,15,686,A-49b828
"2023-11-01",organic,2,441,A-474ad4
"2023-05-01",organic,3,1078,A-80eeb6
"2024-11-01",organic,0,2985,A-533452
"2023-09-01",partner,15,3781,A-6f50ae
"2024-06-01",event,2,1463,A-08e34e
"2023-07-01",partner,17,7562,A-726cfa
"2024-09-01",event,3,8159,A-8b0451
"2023-08-01",ads,13,494,A-c1dfe1
"2023-11-01",other,10,2587,A-69b156
"2024-09-01",organic,3,228,A-781cc0
"2023-07-01",partner,15,196,A-417d2f
"2024-07-01",partner,3,494,A-86fc1d
"2024-11-01",other,0,95,A-de24d5
"2023-04-01",organic,0,735,A-de58ca
"2023-03-01",event,4,380,A-2bc93d
"2023-11-01",other,3,1372,A-a6d261
"2023-08-01",other,9,3582,A-5a3eb9
"2023-05-01",other,1,8159,A-94d3da
"2023-01-01",organic,11,2985,A-7df7a7
"2023-10-01",partner,1,969,A-37f969
"2024-07-01",other,3,13930,A-c58f49
"2023-05-01",other,9,784,A-bb2f49
"2023-06-01",other,11,1274,A-df10db
"2024-09-01",organic,2,980,A-781cc0
"2024-10-01",organic,1,3781,A-0651a4
"2024-01-01",event,1,513,A-508199
"2024-05-01",organic,2,2985,A-71615e
"2023-10-01",partner,2,6169,A-dec005
"2024-11-01",organic,0,551,A-139c3b
"2024-07-01",organic,3,2205,A-751c58
"2024-11-01",organic,1,703,A-3a7284
"2024-07-01",ads,0,49,A-42e5e1
"2024-06-01",other,6,1990,A-cd458b
"2023-02-01",other,19,3781,A-1e50e0
"2024-05-01",event,5,14925,A-42b791
"2024-03-01",other,7,247,A-94f8c9
"2023-09-01",partner,15,196,A-d77f4c
"2024-11-01",ads,0,1121,A-671f31
"2024-10-01",partner,2,10746,A-c37601
"2023-01-01",event,16,380,A-32728c
"2023-05-01",ads,12,1421,A-fdfc91
"2024-09-01",organic,1,8955,A-117171
"2023-03-01",organic,19,9751,A-3793ee
"2024-09-01",partner,3,475,A-eb1312
"2023-11-01",other,12,1393,A-e83938
"2023-12-01",partner,12,3184,A-40a557
"2024-01-01",event,0,3781,A-508199
"2024-06-01",event,6,190,A-e7a1e2
"2024-09-01",other,1,76,A-443b7c
"2023-08-01",other,10,12139,A-2e3bad
"2024-08-01",organic,4,441,A-adc1f3
"2024-07-01",other,3,4179,A-5b4ebb
"2023-09-01",partner,10,931,A-6f50ae
"2023-02-01",ads,21,532,A-52dd88
"2024-07-01",partner,5,18507,A-5c046d
"2024-03-01",other,5,6169,A-f5641b
"2024-06-01",event,2,2388,A-e7a1e2
"2024-06-01",ads,6,380,A-8ae3fc
"2024-09-01",partner,0,3184,A-0a62f5
"2024-04-01",organic,4,779,A-82861f
"2024-07-01",partner,1,6567,A-9a532a
"2023-07-01",organic,1,1470,A-337bc1
"2023-09-01",ads,3,3430,A-fa3095
"2023-12-01",partner,12,5174,A-c45b23
"2024-08-01",event,2,995,A-b2af2e
"2023-03-01",other,13,1127,A-f19409
"2023-10-01",partner,11,4179,A-dec005
"2024-09-01",partner,2,882,A-86cdb4
"2023-03-01",event,8,494,A-32fb14
"2024-09-01",partner,1,209,A-2789e3
"2023-07-01",organic,10,152,A-1b707d
"2023-12-01",other,7,627,A-7988d1
"2023-05-01",organic,18,418,A-80eeb6
"2024-08-01",other,3,9552,A-e60f9d
"2024-08-01",partner,2,5373,A-fda07f
"2023-02-01",partner,16,392,A-7641d3
"2023-07-01",partner,16,266,A-726cfa
"2023-10-01",other,2,589,A-798a3f
"2023-10-01",event,4,7960,A-13466a
"2023-07-01",organic,9,3781,A-1b707d
"2024-12-01",organic,0,2587,A-0b0d6d
"2023-03-01",other,17,3871,A-7f4db3
"2024-09-01",organic,1,5174,A-592832
"2023-01-01",event,10,1127,A-f17767
"2023-05-01",event,18,5174,A-089363
"2024-12-01",other,0,9950,A-310452
"2024-05-01",organic,7,11144,A-96bbc6
"2023-09-01",event,6,637,A-3b5cd1
"2024-04-01",ads,2,1715,A-054577
"2023-01-01",ads,11,1274,A-b11cd0
"2024-12-01",partner,0,8557,A-524364
"2024-01-01",partner,4,931,A-dbc825
"2023-10-01",event,7,13333,A-09540c
"2023-04-01",event,18,1078,A-02fac6
"2023-09-01",partner,10,343,A-d77f4c
"2023-06-01",other,15,266,A-df10db
"2023-09-01",ads,15,1330,A-fa3095
"2024-02-01",organic,5,6567,A-eb7c38
"2024-08-01",ads,4,3383,A-4e44e8
"2024-01-01",other,3,14129,A-4e960a
"2024-05-01",partner,7,588,A-b7ef83
"2024-04-01",event,5,4378,A-2d4502
"2023-05-01",event,19,2646,A-4a4c2d
"2023-04-01",organic,11,539,A-cab532
"2024-11-01",partner,1,1045,A-5f2961
"2024-12-01",other,0,171,A-310452
"2024-10-01",event,0,4776,A-c16cf7
"2023-01-01",organic,15,1957,A-10b8f2
"2023-10-01",partner,10,361,A-e61e98
"2024-06-01",ads,5,294,A-7a0d69
"2023-01-01",organic,0,171,A-779e4e
"2023-08-01",event,9,551,A-ce66f8
"2024-06-01",ads,2,637,A-a45270
"2023-06-01",event,8,5970,A-8ed5dd
"2024-08-01",other,4,323,A-427b69
"2024-12-01",organic,0,7252,A-18793f
"2024-10-01",organic,1,98,A-89ee83
"2023-09-01",organic,10,532,A-9f9299
"2024-11-01",event,0,539,A-fd7ad3
"2024-05-01",partner,1,1592,A-b7ef83
"2024-03-01",event,2,152,A-7c5768
"2024-10-01",event,2,665,A-c16cf7
"2023-09-01",event,15,950,A-d49cc5
"2023-01-01",event,2,1194,A-f17767
"2023-01-01",event,19,199,A-f17767
"2024-10-01",organic,2,597,A-c1e51e
"2024-01-01",other,3,304,A-3cc791
"2024-12-01",event,0,228,A-4bfa33
"2023-09-01",organic,10,133,A-1f559b
"2023-06-01",partner,14,532,A-2b9d3e
"2023-05-01",event,18,532,A-40de06
"2024-03-01",ads,3,18308,A-40906c
"2024-05-01",organic,3,475,A-87aa7b
"2023-05-01",ads,0,171,A-49b828
"2023-02-01",event,21,9154,A-271f46
"2023-03-01",organic,6,1666,A-7f8241
"2023-08-01",event,13,597,A-3c1a3f
"2023-09-01",other,14,3980,A-b20d99
"2024-06-01",event,6,247,A-53f4e3
"2023-05-01",event,9,1323,A-54d94a
"2023-03-01",event,18,551,A-2bc93d
"2023-04-01",ads,6,637,A-ee42db
"2024-08-01",organic,4,931,A-2f6a32
"2024-07-01",organic,3,1225,A-92a3af
"2024-08-01",ads,1,209,A-4e44e8
"2024-08-01",other,2,833,A-427b69
"2024-11-01",other,1,646,A-cbd1a3
"2024-03-01",ads,9,1617,A-cb5333
"2024-04-01",ads,6,995,A-34d880
"2024-01-01",partner,7,532,A-65aeb5
"2023-11-01",organic,4,2597,A-474ad4
"2024-06-01",event,1,1176,A-b7b7b7
"2024-08-01",partner,2,3184,A-d62e02
"2024-07-01",organic,0,6965,A-50bb9f
"2023-03-01",organic,16,228,A-b7724f
"2024-12-01",ads,0,735,A-22f2df
"2023-11-01",ads,1,874,A-7e0a10
"2023-03-01",event,1,836,A-ad3abd
"2024-03-01",event,9,209,A-029f69
"2023-09-01",organic,10,5572,A-9f9299
"2024-10-01",other,2,25472,A-118f1c
"2024-10-01",organic,1,3184,A-0651a4
"2023-01-01",organic,6,11542,A-779e4e
"2023-01-01",other,9,361,A-af0cd2
"2024-04-01",event,1,95,A-b30291
"2024-12-01",organic,0,1029,A-0b0d6d
"2024-03-01",event,9,1568,A-22d9d2
"2023-05-01",other,8,285,A-d5a319
"2024-05-01",partner,0,588,A-7c83a1
"2024-04-01",partner,1,247,A-cc102e
"2024-10-01",other,1,23283,A-d4e0d4
"2023-09-01",ads,9,13930,A-fa3095
"2023-10-01",partner,3,5970,A-37f969
"2024-05-01",organic,0,1911,A-96bbc6
"2023-12-01",partner,7,3430,A-afa505
"2024-03-01",event,4,1592,A-22d9d2
"2024-05-01",partner,3,98,A-58b9ff
"2024-05-01",partner,5,9154,A-b3fe05
"2024-08-01",organic,2,152,A-34ea2f
"2023-05-01",ads,7,608,A-cc98bc
"2023-10-01",other,14,796,A-503d5a
"2023-07-01",ads,7,247,A-68f37c
"2023-04-01",partner,3,1791,A-6a4e2d
"2024-10-01",partner,2,10149,A-b07346
"2023-11-01",other,2,2985,A-a6d261
"2024-01-01",partner,3,361,A-dbc825
"2023-10-01",partner,1,1813,A-e61e98
"2024-12-01",partner,0,539,A-524364
"2023-10-01",ads,9,245,A-81edc3
"2023-10-01",ads,3,304,A-1b9609
"2023-02-01",other,1,3781,A-1e50e0
"2023-07-01",other,1,133,A-0f3e88
"2024-09-01",event,2,4179,A-0532a9
"2024-09-01",organic,3,2205,A-117171
"2023-05-01",ads,0,6368,A-cc98bc
"2023-10-01",event,7,3582,A-3be56b
"2023-03-01",ads,2,342,A-84ebe4
"2023-07-01",organic,3,285,A-dcc2f0
"2024-03-01",event,9,1764,A-4c38bc
"2024-07-01",ads,3,4378,A-42e5e1
"2024-02-01",event,1,2388,A-ad64c6
"2023-11-01",event,12,323,A-659280
"2024-10-01",other,2,995,A-ced9aa
"2024-06-01",ads,2,3871,A-a45270
"2024-03-01",event,6,1960,A-9779ad
"2024-02-01",organic,5,171,A-eb7c38
"2024-04-01",organic,7,8557,A-526d93
"2024-09-01",partner,0,1225,A-eb1312
"2024-01-01",partner,6,931,A-dbc825
"2023-02-01",ads,5,1225,A-9ee962
"2024-07-01",other,1,1330,A-c58f49
"2023-04-01",ads,14,2189,A-c608c8
"2023-01-01",ads,6,3980,A-1986ca
"2024-03-01",other,3,1406,A-94f8c9
"2024-08-01",organic,3,686,A-a09355
"2024-04-01",event,4,9751,A-f6b2fb
"2024-11-01",other,1,1274,A-7c6b6b
"2024-08-01",event,1,3184,A-96215d
"2024-11-01",event,0,627,A-b78bf8
"2024-11-01",other,1,171,A-712426
"2024-06-01",ads,2,3381,A-2d1036
"2024-01-01",event,1,361,A-508199
"2024-01-01",ads,6,6368,A-acb7f7
"2023-04-01",partner,4,3781,A-35083d
"2024-10-01",other,0,1194,A-ced9aa
"2023-06-01",partner,2,196,A-54ecc2
"2023-10-01",organic,3,475,A-6da850
"2024-07-01",partner,5,1767,A-5c046d
"2023-01-01",partner,21,5970,A-c7ffc2
"2023-10-01",partner,13,10746,A-dec005
"2024-04-01",event,8,6766,A-2d4502
"2023-05-01",other,18,646,A-86902e
"2024-04-01",ads,2,646,A-054577
"2023-05-01",ads,14,833,A-075038
"2023-11-01",organic,2,1421,A-600734
"2024-08-01",other,2,1176,A-104f1a
"2024-05-01",organic,5,437,A-560d27
"2024-06-01",ads,5,6965,A-bc4d48
"2024-03-01",ads,1,1715,A-c9bb3e
"2024-01-01",other,7,1990,A-ccb686
"2023-10-01",partner,11,2388,A-a8b49c
"2024-04-01",ads,6,796,A-34d880
"2023-06-01",event,9,95,A-8ed5dd
"2023-02-01",partner,13,8159,A-39b19f
"2023-04-01",partner,19,1568,A-e5d6ab
"2024-03-01",ads,2,893,A-b2225d
"2024-11-01",event,0,475,A-b07b56
"2024-12-01",partner,0,1960,A-39ddf4
"2024-05-01",other,0,3059,A-716841
"2023-05-01",event,7,1045,A-54d94a
"2024-09-01",organic,3,13930,A-09316c
"2023-10-01",organic,2,588,A-eb7fac
"2024-12-01",event,0,3980,A-854864
"2023-09-01",other,10,2450,A-1e1b80
"2024-03-01",other,5,1482,A-883b7d
"2024-09-01",partner,3,475,A-eb1312
"2023-03-01",other,21,4776,A-7f4db3
"2023-03-01",event,12,551,A-32fb14
"2024-08-01",partner,0,980,A-bbc346
"2023-11-01",ads,5,1372,A-00bed1
"2023-09-01",other,12,1323,A-b20d99
"2024-12-01",other,0,735,A-309e54
"2024-03-01",organic,2,539,A-202b67
"2024-11-01",partner,0,1393,A-5f2961
"2024-12-01",other,0,1617,A-309e54
"2023-07-01",partner,2,1029,A-726cfa
"2023-10-01",other,9,4577,A-aa9511
"2023-03-01",organic,6,798,A-bad8c1
"2023-02-01",partner,8,209,A-977ca0
"2024-12-01",organic,0,7252,A-18793f
"2023-10-01",event,10,1273,A-09540c
"2023-05-01",partner,5,608,A-05f0e5
"2024-07-01",organic,2,882,A-6f8ad2
"2024-07-01",ads,3,735,A-f92792
"2023-09-01",event,2,323,A-4437e4
"2024-05-01",other,0,5572,A-4ae22a
"2023-12-01",partner,5,13930,A-afa505
"2024-12-01",other,0,2985,A-309e54
"2023-11-01",organic,1,323,A-474ad4
"2024-06-01",event,2,247,A-7da956
"2024-11-01",other,0,7363,A-de24d5
"2024-05-01",partner,1,294,A-58b9ff
"2024-04-01",event,2,475,A-cea1f0
"2024-11-01",organic,1,2587,A-6965e1
"2024-06-01",organic,1,399,A-bb1eaa
"2024-11-01",organic,1,597,A-bf7919
"2023-12-01",partner,8,9751,A-4c56c9
"2023-04-01",event,6,1078,A-02fac6
